text,target,category,polarity,from,to
"The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.",meat~sauces~service~meal~kimchi~salad~,FOOD#QUALITY~FOOD#QUALITY~SERVICE#GENERAL~FOOD#STYLE_OPTIONS~FOOD#PRICES~FOOD#PRICES~,positive~positive~positive~positive~positive~positive~,4~23~92~83~49~62~,8~29~99~87~55~67~
Dokebi gives Williamsburg the right one-two punch of classic Korean food and fusion twists like pork belly tacos.,Korean food~fusion twists~pork belly tacos~,FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~,positive~positive~positive~,61~77~96~,72~90~112~
"The hot dogs are good, yes, but the reason to get over here is the fantastic pork croquette sandwich, perfect on its supermarket squishy bun.",hot dogs~pork croquette sandwich~bun~,FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~,positive~positive~positive~,4~77~137~,12~100~140~
Restaurant with a view,view~,LOCATION#GENERAL~,neutral~,18~,22~
Celebrated my fathers birthday here.
The food tasted very good.,food~,FOOD#QUALITY~,positive~,4~,8~
The family seafood entree was very good.,family seafood entree~,FOOD#QUALITY~,positive~,4~,25~
The main entree was also very good.,main entree~,FOOD#QUALITY~,positive~,4~,15~
We order a bit of everything on the menu.
"Price is high but the food is good, so I would come back again.",food~food~NULL~,FOOD#QUALITY~FOOD#PRICES~RESTAURANT#GENERAL~,positive~negative~positive~,22~22~0~,26~26~0~
This place doesn't make any sense,place~,RESTAURANT#GENERAL~,negative~,5~,10~
Just want to warn you all - don't waste your time and money.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"This place has totally weird decor, stairs going up with mirrored walls - I am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional...",decor~mirrored walls~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~,negative~negative~,29~57~,34~71~
This place is not inviting and the food is totally weird.,place~food~,AMBIENCE#GENERAL~FOOD#QUALITY~,negative~negative~,5~35~,10~39~
The concept of japanese tapas is newly created and clearly doesn't work.,japanese tapas~,FOOD#STYLE_OPTIONS~,negative~,15~,29~
"The food they serve is not comforting, not appetizing and uncooked.",food~,FOOD#QUALITY~,negative~,4~,8~
Go to japanese sushi place or Spanish tapas place - this creation in Williamsburg is a misstake.
Good Food,Food~,FOOD#QUALITY~,positive~,5~,9~
I went here with my boyfriend for our anniversary.
"The food was great and tasty, but the sitting space was too small, I don't like being cramp in a corner.",food~sitting space~,FOOD#QUALITY~AMBIENCE#GENERAL~,positive~negative~,4~38~,8~51~
Over all it was a very nice romantic place .,place~place~,RESTAURANT#GENERAL~AMBIENCE#GENERAL~,positive~positive~,37~37~,42~42~
I would recommend to ask for a bigger sitting area when you make a reservation (if possible)
Loved it,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
A coworker and I tried Pacifico after work a few Fridays and loved it.,Pacifico~,RESTAURANT#GENERAL~,positive~,23~,31~
The atmosphere was great.,atmosphere~,AMBIENCE#GENERAL~,positive~,4~,14~
"The food we ordered was excellent, although I wouldn't say the margaritas were anything to write home about.",food~margaritas~,FOOD#QUALITY~DRINKS#QUALITY~,positive~neutral~,4~63~,8~73~
"Our waitress wasn't mean, but not especially warm or attentive either.",waitress~,SERVICE#GENERAL~,neutral~,4~,12~
"I must say I am surprised by the bad reviews of the restaurant earlier in the year, though.",restaurant~,RESTAURANT#GENERAL~,positive~,52~,62~
Maybe it has improved since then?
"Regardless, we'll be back and can't wait to visit in the summer to take advantage of the patio.",patio~NULL~,AMBIENCE#GENERAL~RESTAURANT#GENERAL~,positive~positive~,89~0~,94~0~
Dumbfoundingly Poor,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"This was, from start to finish, a mind-bogglingly uncomfortable experience.",NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Lexicographers take note: a new and fascinating definition of rudeness is alive and flourishing right here in Brooklyn.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
The servers at Flatbush Farm appear to have perfected that ghastly technique of making you feel guilty and ashamed for deigning to attract their attention.,servers~,SERVICE#GENERAL~,negative~,4~,11~
Polite acknowledgement is out;,NULL~,SERVICE#GENERAL~,negative~,0~,0~
supercilious scorn is in.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
"And how many times can you pick up the same perfectly aligned set of napkins, inspect them vapidly and plonk them down in exactly the same place instead of venturing a glance at people who are there to help you make the rent?",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"A different server enhanced the fun, dumping our entrees in front of us halfway through our appetizer (which was delicious).",server~appetizer~,SERVICE#GENERAL~FOOD#QUALITY~,negative~positive~,12~92~,18~101~
"Overall the food quality was pretty good, though I hear the salmon is much better when it hasn't sat cooling in front of the guest.",food~NULL~,FOOD#QUALITY~SERVICE#GENERAL~,positive~negative~,12~0~,16~0~
"The place has a nice fit-out, some attractive furnishings and, from what I could tell, a reasonable wine list (I was given the food menu when I asked for the carte des vins)",fit-out~furnishings~wine list~NULL~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~DRINKS#STYLE_OPTIONS~SERVICE#GENERAL~,positive~positive~positive~negative~,21~46~100~0~,28~57~109~0~
"At $120 for two people, however, this in no way represents value, unless you're looking to pay by the hour for passive-aggressive torture.",NULL~NULL~NULL~,RESTAURANT#PRICES~RESTAURANT#GENERAL~SERVICE#GENERAL~,negative~negative~negative~,0~0~0~,0~0~0~
"On that scale, it's a world-beater.",NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
How is this palce still open?,palce~,RESTAURANT#GENERAL~,negative~,12~,17~
I honestly don't even know where to begin.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"My boyfriend and I are avid restaurant goers, and we are always on the lookout for new places and our friend had recommended Flatbush Farms."
"We arrived and were seated immediately, which made us both happy.",NULL~,SERVICE#GENERAL~,positive~,0~,0~
"We ordered our appetizers, I ordered the chicken and my boyfriend the salmon."
Everything was going good until we got our meals.,NULL~meals~,RESTAURANT#GENERAL~FOOD#QUALITY~,positive~negative~,0~43~,0~48~
I took one look at the chicken and I was appalled.,chicken~,FOOD#STYLE_OPTIONS~,negative~,23~,30~
"It was served with skin, over a bed of extremely undercooked spinach and mashed potatoes.",NULL~spinach~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~,negative~negative~,0~61~,0~68~
"My boyfriend asked me if I wanted to switch and eat his salmon instead, while he de-skinned the chicken so that I could enjoy the white meat."
"I took one bite from the $24 salmon, and I have never, in the 17 years I have been going to restaurants tasted salmon as fishy, as dry, and as bland as the one in Flatbush Farms.",salmon~salmon~,FOOD#QUALITY~FOOD#PRICES~,negative~negative~,29~29~,35~35~
"At this point, the waitress comes over and asks us if everything was okay, I was literally so shocked that I was speechless and didn't say anything, and guess what, the waitress WALKED away.",waitress~,SERVICE#GENERAL~,negative~,19~,27~
"So, I switch with my boyfriend again to see if maybe I could stomach the meat and spinach again, but the spinach was so undercooked that I just could not bite through it.",spinach~,FOOD#QUALITY~,negative~,105~,112~
I couldn't even enjoy the mashed potatoes because it was hidden completely under the chicken and spinach.,NULL~,FOOD#STYLE_OPTIONS~,negative~,0~,0~
I've had better chicken at BBQs!!!!
So I decide to report back to the waitress because it was completely inedible.,NULL~,FOOD#QUALITY~,negative~,0~,0~
"Guess what, I waited for TWENTY minutes before she came over and when she finally did, she says, ""oh well, I wish you would have said something earlier"" No apology, nothing.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"After that she simply took our plates, walked away, came back another TWENTY minutes later with the bill and the chicken on it!!!!!!!!!!!!",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"No desert menu, no apology, nothing!!!!!!",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"I was literally going to explode, but instead, my boyfriend took the bill and went to find the manager."
"This is where it really really gets bad: the manager said, there is absolutely nothing we can do, it's a matter of taste that she didn't like it, and I cannot comp it.",manager~,SERVICE#GENERAL~,negative~,45~,52~
"Again, no apology, no is there anything else I can get you, no can I get you a drink to make up for it, nothing!!!!",NULL~,SERVICE#GENERAL~,negative~,0~,0~
We refused to pay for it because at this point it had nothing to do with the food anymore.
The level of rudeness was preposterous.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
"The manager came to the table and said we can do what we want, so we paid for what we did enjoy, the drinks and appetizers, and walked out.",manager~drinks~appetizers~,SERVICE#GENERAL~DRINKS#QUALITY~FOOD#QUALITY~,negative~positive~positive~,4~101~112~,11~107~122~
I HAVE NEVER EVER HAD SUCH AN UNPLEASANT EXPERIENCE.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
THIS STAFF SHOULD BE FIRED.,STAFF~,SERVICE#GENERAL~,negative~,5~,10~
cirspy crust margherita pizza,margherita pizza~,FOOD#QUALITY~,positive~,13~,29~
we have been there 3 times since last week we alked it by chance first day the manager offerd us the margherita pizza adn we said yes.
it was really good pizza.,pizza~,FOOD#QUALITY~,positive~,19~,24~
the crust was imazingly cooked well and pizza was fully loaded:):):),crust~pizza~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~positive~,4~40~,9~45~
you know what i mean all the positives things happening there made mw write this review.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Single Worst Restaurant in Manhattan,Restaurant~,RESTAURANT#GENERAL~,negative~,13~,23~
"I'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty.",decor~pita~hummus~grilled octopus~,AMBIENCE#GENERAL~FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~,positive~positive~positive~positive~,44~56~65~77~,49~60~71~92~
Moving on.
If I could give 0 stars I would do so for this place.,place~,RESTAURANT#GENERAL~,negative~,47~,52~
Casa La Femme is to middle eastern dining what Chuckie Cheeze is to italian.
The reason there are 4 different results on citysearch for the same place is because they keep trying to start a new thread so they can stock it with positive reviews.,NULL~,RESTAURANT#MISCELLANEOUS~,negative~,0~,0~
Well...they can run but they can't hide.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
I live in the West Village and I've been to a lot of restaurants.
"Sometimes you pay a lot and don't get much in return - it's manhattan, things are expensive."
"However, most of them are at least prompt and pleasant."
This place...god where do i begin.,place~,RESTAURANT#GENERAL~,negative~,5~,10~
It is quite a spectacular scene i'll give them that.,scene~,AMBIENCE#GENERAL~,positive~,26~,31~
The decor however seems to be the distraction so you won't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME!!!!,decor~eggplant~eggplant~NULL~,AMBIENCE#GENERAL~FOOD#QUALITY~FOOD#PRICES~SERVICE#GENERAL~,neutral~negative~negative~negative~,4~110~110~0~,9~118~118~0~
"How this place survives the competitive west village market in this economy, or any other for that matter, is beyond me.",place~,RESTAURANT#GENERAL~,negative~,9~,14~
Great Hot Dogs!,Hot Dogs~,FOOD#QUALITY~,positive~,6~,14~
I've made the trip out here a few times with a friend who lives nearby (I live on UWS).
"Though it's been crowded most times I've gone here, Bark always delivers on their food.",food~Bark~,FOOD#QUALITY~RESTAURANT#MISCELLANEOUS~,positive~neutral~,82~52~,86~56~
"The hot dogs are top notch, and they're Slamwich is amazing!",hot dogs~Slamwich~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,4~40~,12~48~
"Going to Bark is always worth the train ride, and will make your tongue and belly very happy!",Bark~NULL~,RESTAURANT#GENERAL~FOOD#QUALITY~,positive~positive~,9~0~,13~0~
Only complaint is the pricing--I believe it would be more reasonable to pay a dollar less on each item listed on the menu.,menu~,FOOD#PRICES~,negative~,117~,121~
"But nonetheless--great spot, great food.",spot~food~,RESTAURANT#GENERAL~FOOD#QUALITY~,positive~positive~,23~35~,27~39~
Fabulous food - if the front of house staff don't put you off – ,food~front of house staff~,FOOD#QUALITY~SERVICE#GENERAL~,positive~negative~,9~23~,13~43~
We live nearby BFC. 
"It's a little out of our price range for dining there except on special occasions, but we've eaten there 6 times in the last 2 years. ",NULL~,RESTAURANT#PRICES~,negative~,0~,0~
"Each time we've been, the front of house staff (not the waiters - they're fantastic - but the people who greet and seat you) has been so hideous to us that were it not for the exceptional fish dishes I would never return. ",waiters~front of house staff~fish dishes~,SERVICE#GENERAL~SERVICE#GENERAL~FOOD#QUALITY~,positive~negative~positive~,56~26~188~,63~46~199~
"As BFC doesn't take reservations you almost always have to wait by the bar - and be abused by the front of house staff until you are seated, which can be over an hour later!",BFC~front of house staff~NULL~,RESTAURANT#MISCELLANEOUS~SERVICE#GENERAL~SERVICE#GENERAL~,negative~negative~negative~,3~98~0~,6~118~0~
The frizzy retro girl (with winged/ Dame Edna glasses) will yell at you if you try to order a drink. ,girl~,SERVICE#GENERAL~,negative~,17~,21~
"I was almost amused by the fact that she was turning away customers at 9pm on a Friday night because she ""had a BBQ to go to"" that night - WTF??",NULL~,SERVICE#GENERAL~,negative~,0~,0~
I'd be horrified if my staff were turning away customers so early and so rudely!,staff~,SERVICE#GENERAL~,negative~,23~,28~
"There's another girl who I can't describe, she is about 5'6"" with brown hair, who eavesdrops on your conversation and chimes in - except she only hears the last part of what you said, so her uninvited opinions are often out of context and nothing to do with what you're *really* talking about. ",girl~,SERVICE#GENERAL~,negative~,16~,20~
"I'm a friendly person, so I wouldn't mind had she not been so nasty and gotten so personal. ",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Again, I'd be super upset if that were my employee.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Considering you will spend at least $60 a head, I expect better service. ",service~NULL~,SERVICE#GENERAL~RESTAURANT#PRICES~,negative~negative~,64~0~,71~0~
"So, if you're walking by and thinking about dining, you might want to see who's going to be seating you first...",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Maitre-D-""Eat and get out""",Maitre-D~,SERVICE#GENERAL~,negative~,0~,8~
