text,target,category,polarity,from,to
Недавно попробывала салат с рукколой и креветками-вкусно и оригинальная заправка!),салат с рукколой и креветками~заправка~,FOOD#QUALITY~FOOD#QUALITY~,positive~neutral~,20~72~,49~80~
"Про обслуживание могу сказать отдельно,мне нравится,что официанты не малолетки,а очень приятные и взрослые мужчины!)",официанты~мужчины~,SERVICE#GENERAL~SERVICE#GENERAL~,positive~positive~,56~107~,65~114~
Моя любимый-это Петр!,,,,,
"Он всегда переживает,чтобы мы вкусно поели и все на столе у нас было хорошо!",NULL~,SERVICE#GENERAL~,positive~,0~,0~
За это ему отдельное спасибо!),NULL~,SERVICE#GENERAL~,positive~,0~,0~
"Но и другие официанты-молодцы,всегда следят за чистотой стола,даже если это не его...",официанты~,SERVICE#GENERAL~,positive~,12~,21~
Так что мы всем удовлетворены и ходим сюда достаточно часто.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Спасибо за прекрасную и разнообразную кухню и хорошее отношение к клиентам!!!,кухню~отношение к клиентам~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,38~54~,43~74~
"Гуляли в центре с сестрой, измывали от жары в эти прекрасные редкие теплые деньки...",,,,,
"Нагуляли аппетит, решили зайти в ресторанчик пообедать.",,,,,
"Давно собиралась посетить ресторан Кухню, а тут и недалеко оказались.",,,,,
"Уже на пороге почувствовав легкую прохладу кондиционера и услышав приятную музыку, поняли, что сделали правильный выбор!",кондиционера~музыку~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~,positive~positive~,43~75~,55~81~
"Девушки администраторы вежливые и приятные, уютная атмосфера, ненавящево стильный интерьер, удобные столики, чисто и со вкусом.",Девушки администраторы~атмосфера~интерьер~столики~,SERVICE#GENERAL~AMBIENCE#GENERAL~AMBIENCE#GENERAL~AMBIENCE#GENERAL~,positive~positive~positive~positive~,0~51~82~100~,22~60~90~107~
Меню.,,,,,
"Разнообразие блюд, официанты компетентные, назовут ингредиенты, посоветуют что- то в соответствии с вашими предпочтениями в еде.",блюд~официанты~,FOOD#STYLE_OPTIONS~SERVICE#GENERAL~,positive~positive~,13~19~,17~28~
"Пообедали замечательно, быстро, сытно и что самое главное- очень вкусно!",NULL~NULL~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,0~0~,0~0~
"Потрясающие десерты, я как настоящий ценитель сладкого, ставлю самую высокую оценку.",десерты~,FOOD#QUALITY~,positive~,12~,19~
"На самом деле можно много расхваливать, но, наверное, каждому стоит самому оценить.",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Могу смело рекомендовать это место тем, кто хотел бы ты посидеть в приятной атомосфере и получить удовольствие от хороших и качественно приготовленных блюд!",место~атомосфере~блюд~,RESTAURANT#GENERAL~AMBIENCE#GENERAL~FOOD#QUALITY~,positive~positive~positive~,29~76~151~,34~86~155~
